h3_cell,time_bin,crash_count,center_lat,center_lon,gi_star,gi_p_value,hotspot_type
892a1005b67ffff,Week_2_06-27,1,40.66618541075548,-73.75174776739424,-0.5491900194846029,0.05,Normal
892a1005b6fffff,Week_2_06-27,2,40.66607835300196,-73.75601581888064,0.5649713418835856,0.05,Normal
892a1005b77ffff,Week_2_06-27,1,40.66887713496543,-73.7497037928386,-0.5491900194846029,0.05,Normal
892a1005b87ffff,Week_2_06-27,1,40.67716564073327,-73.73503243457407,-0.5491900194846029,0.05,Normal
892a1005b8fffff,Week_2_06-27,1,40.67705920418454,-73.73930146173588,-0.5491900194846029,0.05,Normal
892a1005ba3ffff,Week_2_06-27,2,40.67188867901854,-73.73485395728811,0.5649713418835856,0.05,Normal
892a1005ba7ffff,Week_2_06-27,1,40.66930348572727,-73.73263057833967,-0.5491900194846029,0.05,Normal
892a1005bbbffff,Week_2_06-27,1,40.674473918511644,-73.73707758507516,-0.5491900194846029,0.05,Normal
892a1005bc7ffff,Week_2_06-27,2,40.67953786113911,-73.7457948482565,0.5649713418835856,0.05,Normal
892a1005bcfffff,Week_2_06-27,1,40.67943102877259,-73.75006410509035,-0.5491900194846029,0.05,Normal
892a1005bd7ffff,Week_2_06-27,1,40.68222991398161,-73.74374996181878,-0.5491900194846029,0.05,Normal
892a1005c4fffff,Week_2_06-27,3,40.71163383284694,-73.72978528655779,1.679132703251774,0.05,Hot Spot
892a1005e07ffff,Week_2_06-27,1,40.70862168868945,-73.74464795221327,-0.5491900194846029,0.05,Normal
892a1005e0bffff,Week_2_06-27,1,40.71110111980943,-73.75114601446832,-0.5491900194846029,0.05,Normal
892a1005e0fffff,Week_2_06-27,1,40.70851491161978,-73.74891985149728,-0.5491900194846029,0.05,Normal
892a1005e13ffff,Week_2_06-27,1,40.71390109437105,-73.74482767150066,-0.5491900194846029,0.05,Normal
892a1005e1bffff,Week_2_06-27,1,40.713794313034846,-73.7491000512054,-0.5491900194846029,0.05,Normal
892a1005e43ffff,Week_2_06-27,2,40.713580277116925,-73.75764479808738,0.5649713418835856,0.05,Normal
892a1005e4fffff,Week_2_06-27,1,40.710886930490105,-73.75969027668903,-0.5491900194846029,0.05,Normal
892a1005e53ffff,Week_2_06-27,1,40.71627367401911,-73.75559908837793,-0.5491900194846029,0.05,Normal
892a1005e57ffff,Week_2_06-27,2,40.7136873739499,-73.75337242675015,0.5649713418835856,0.05,Normal
892a1005e6bffff,Week_2_06-27,1,40.70560771499372,-73.759508896343,-0.5491900194846029,0.05,Normal
892a1005e6fffff,Week_2_06-27,1,40.70302184176234,-73.75728251775053,-0.5491900194846029,0.05,Normal
892a1005e8bffff,Week_2_06-27,1,40.71659426108119,-73.74278123478301,-0.5491900194846029,0.05,Normal
892a1005e93ffff,Week_2_06-27,1,40.71939394801001,-73.736461698457,-0.5491900194846029,0.05,Normal
892a1005e97ffff,Week_2_06-27,1,40.716807196941744,-73.73423597852285,-0.5491900194846029,0.05,Normal
892a1005eafffff,Week_2_06-27,1,40.706141983896956,-73.73815061136933,-0.5491900194846029,0.05,Normal
892a1005ec7ffff,Week_2_06-27,2,40.71648755649593,-73.74705385680154,0.5649713418835856,0.05,Normal
892a1005ecfffff,Week_2_06-27,1,40.71638069414167,-73.75132647468234,-0.5491900194846029,0.05,Normal
892a1005ed7ffff,Week_2_06-27,1,40.719180850171156,-73.74500743122272,-0.5491900194846029,0.05,Normal
892a1005edbffff,Week_2_06-27,1,40.721660618563405,-73.75150697549982,-0.5491900194846029,0.05,Normal
892a1008807ffff,Week_2_06-27,1,40.79523794339453,-73.97250902990328,-0.5491900194846029,0.05,Normal
892a1008813ffff,Week_2_06-27,1,40.80052318923317,-73.97271477596826,-0.5491900194846029,0.05,Normal
892a1008823ffff,Week_2_06-27,1,40.789953046698166,-73.97230333019724,-0.5491900194846029,0.05,Normal
892a1008827ffff,Week_2_06-27,1,40.78736824871378,-73.97006083835718,-0.5491900194846029,0.05,Normal
892a100882bffff,Week_2_06-27,1,40.78983788594548,-73.97658288490179,-0.5491900194846029,0.05,Normal
892a100882fffff,Week_2_06-27,1,40.78725317030209,-73.97434015542497,-0.5491900194846029,0.05,Normal
892a1008833ffff,Week_2_06-27,3,40.79265297399342,-73.97026627390053,1.679132703251774,0.05,Hot Spot
892a100883bffff,Week_2_06-27,1,40.792537889221244,-73.97454607294559,-0.5491900194846029,0.05,Normal
892a1008867ffff,Week_2_06-27,1,40.7897225668717,-73.98086243289394,-0.5491900194846029,0.05,Normal
892a100889bffff,Week_2_06-27,1,40.805923805617184,-73.9686395606129,-0.5491900194846029,0.05,Normal
892a10088abffff,Week_2_06-27,1,40.79535295216633,-73.96822898650066,-0.5491900194846029,0.05,Normal
892a10088afffff,Week_2_06-27,3,40.792767900423,-73.9659864682128,1.679132703251774,0.05,Hot Spot
892a10088d7ffff,Week_2_06-27,1,40.805808784158536,-73.97292056840786,-0.5491900194846029,0.05,Normal
892a1008917ffff,Week_2_06-27,1,40.779843310500866,-73.95477763982299,-0.5491900194846029,0.05,Normal
892a1008923ffff,Week_2_06-27,1,40.77186039737063,-73.95661115441823,-0.5491900194846029,0.05,Normal
892a100892bffff,Week_2_06-27,1,40.77174581258311,-73.96088904594423,-0.5491900194846029,0.05,Normal
892a100892fffff,Week_2_06-27,2,40.76916140919525,-73.95864807193213,0.5649713418835856,0.05,Normal
892a100893bffff,Week_2_06-27,2,40.77444492765391,-73.95885214154829,0.5649713418835856,0.05,Normal
892a100894bffff,Week_2_06-27,1,40.78196880060776,-73.974134284294,-0.5491900194846029,0.05,Normal
892a100894fffff,Week_2_06-27,1,40.779384300954376,-73.97189206979928,-0.5491900194846029,0.05,Normal
892a100895bffff,Week_2_06-27,2,40.78466849919962,-73.97209767683444,0.5649713418835856,0.05,Normal
892a1008963ffff,Week_2_06-27,1,40.77421543543356,-73.96740839315652,-0.5491900194846029,0.05,Normal
892a1008967ffff,Week_2_06-27,2,40.771631069610756,-73.96516693093803,0.5649713418835856,0.05,Normal
892a1008977ffff,Week_2_06-27,1,40.77433026064588,-73.96313027063135,-0.5491900194846029,0.05,Normal
892a1008983ffff,Week_2_06-27,1,40.78524189681172,-73.95070221395892,-0.5491900194846029,0.05,Normal
892a1008987ffff,Week_2_06-27,1,40.782656858963136,-73.94846117452802,-0.5491900194846029,0.05,Normal
892a100898bffff,Week_2_06-27,1,40.78512753385969,-73.95498131956944,-0.5491900194846029,0.05,Normal
892a100898fffff,Week_2_06-27,1,40.78254257823405,-73.95274004242538,-0.5491900194846029,0.05,Normal
892a1008993ffff,Week_2_06-27,3,40.78794126621234,-73.94866415438945,1.679132703251774,0.05,Hot Spot
892a1008997ffff,Week_2_06-27,2,40.785356101476545,-73.94642310192611,0.5649713418835856,0.05,Normal
892a100899bffff,Week_2_06-27,2,40.787826979323974,-73.95294350417441,0.5649713418835856,0.05,Normal
892a10089b3ffff,Week_2_06-27,2,40.780071865800586,-73.94622038584649,0.5649713418835856,0.05,Normal
892a10089bbffff,Week_2_06-27,1,40.77995766727437,-73.95049901604402,-0.5491900194846029,0.05,Normal
892a10089c7ffff,Week_2_06-27,1,40.78501301262148,-73.95926041870996,-0.5491900194846029,0.05,Normal
892a10089d7ffff,Week_2_06-27,1,40.787712534128936,-73.95722284751143,-0.5491900194846029,0.05,Normal
892a1008b27ffff,Week_2_06-27,1,40.76847107223482,-73.98431385752089,-0.5491900194846029,0.05,Normal
892a1008b2fffff,Week_2_06-27,3,40.76835546251128,-73.98859146495666,1.679132703251774,0.05,Hot Spot
892a1008b37ffff,Week_2_06-27,1,40.771170515892955,-73.9822784046378,-0.5491900194846029,0.05,Normal
892a1008b3bffff,Week_2_06-27,1,40.773638936342735,-73.9887989057447,-0.5491900194846029,0.05,Normal
892a1008b67ffff,Week_2_06-27,1,40.77082343971361,-73.99511193898837,-0.5491900194846029,0.05,Normal
892a1008b77ffff,Week_2_06-27,1,40.77352316192592,-73.99307698792103,-0.5491900194846029,0.05,Normal
892a1008b8bffff,Week_2_06-27,1,40.784322561238326,-73.98493487501118,-0.5491900194846029,0.05,Normal
892a1008b93ffff,Week_2_06-27,1,40.78713793358875,-73.9786194658061,-0.5491900194846029,0.05,Normal
892a1008b97ffff,Week_2_06-27,1,40.784553344826655,-73.97637674961783,-0.5491900194846029,0.05,Normal
892a1008b9bffff,Week_2_06-27,1,40.78702253857483,-73.98289876945287,-0.5491900194846029,0.05,Normal
892a1008bb7ffff,Week_2_06-27,1,40.77668478019372,-73.97392845953702,-0.5491900194846029,0.05,Normal
892a1008c03ffff,Week_2_06-27,1,40.81672564793098,-73.96048635474924,-0.5491900194846029,0.05,Normal
892a1008c07ffff,Week_2_06-27,1,40.81413974593129,-73.95824325532541,-0.5491900194846029,0.05,Normal
892a1008c17ffff,Week_2_06-27,1,40.81684020651022,-73.95620436236364,-0.5491900194846029,0.05,Normal
892a1008c1bffff,Week_2_06-27,1,40.819311594406564,-73.96272970532762,-0.5491900194846029,0.05,Normal
892a1008c23ffff,Week_2_06-27,1,40.80885360544282,-73.95803908175758,-0.5491900194846029,0.05,Normal
892a1008c27ffff,Week_2_06-27,2,40.80626791933083,-73.9557964976496,0.5649713418835856,0.05,Normal
892a1008c2fffff,Week_2_06-27,1,40.80615337320434,-73.96007752518602,-0.5491900194846029,0.05,Normal
892a1008c37ffff,Week_2_06-27,3,40.808968075449066,-73.95375780980022,1.679132703251774,0.05,Hot Spot
892a1008c3bffff,Week_2_06-27,1,40.81143933607772,-73.96028191692756,-0.5491900194846029,0.05,Normal
892a1008c83ffff,Week_2_06-27,1,40.82224127975792,-73.95212588222418,-0.5491900194846029,0.05,Normal
892a1008c8fffff,Week_2_06-27,1,40.81954071779294,-73.95416523800796,-0.5491900194846029,0.05,Normal
892a1008c97ffff,Week_2_06-27,2,40.822355527432585,-73.94784339430656,0.5649713418835856,0.05,Normal
892a1008c9bffff,Week_2_06-27,1,40.82482756234053,-73.95436902101487,-0.5491900194846029,0.05,Normal
892a1008ca7ffff,Week_2_06-27,1,40.81178251767498,-73.94743736778926,-0.5491900194846029,0.05,Normal
892a1008cabffff,Week_2_06-27,1,40.81425422214389,-73.95396150094159,-0.5491900194846029,0.05,Normal
892a1008cafffff,Week_2_06-27,8,40.81166828229594,-73.95171889062547,7.249939510092717,0.05,Hot Spot
892a1008cb3ffff,Week_2_06-27,2,40.81706884808952,-73.94764035816301,0.5649713418835856,0.05,Normal
892a1008cb7ffff,Week_2_06-27,3,40.814482699048455,-73.94539797282188,1.679132703251774,0.05,Hot Spot
892a1008d03ffff,Week_2_06-27,1,40.79862526917925,-73.94478993105159,-0.5491900194846029,0.05,Normal
892a1008d07ffff,Week_2_06-27,1,40.7960396791369,-73.9425485887215,-0.5491900194846029,0.05,Normal
892a1008d0fffff,Week_2_06-27,1,40.795925620558734,-73.94682867113205,-0.5491900194846029,0.05,Normal
892a1008d13ffff,Week_2_06-27,6,40.80132496853501,-73.94275095971432,5.02161678735634,0.05,Hot Spot
892a1008d17ffff,Week_2_06-27,3,40.79873925161426,-73.94050960439843,1.679132703251774,0.05,Hot Spot
892a1008d1bffff,Week_2_06-27,1,40.801210903853985,-73.94703152428924,-0.5491900194846029,0.05,Normal
892a1008d23ffff,Week_2_06-27,2,40.79075473889112,-73.94234626332815,0.5649713418835856,0.05,Normal
892a1008d27ffff,Week_2_06-27,3,40.78816936506508,-73.94010543566644,1.679132703251774,0.05,Hot Spot
892a1008d2bffff,Week_2_06-27,2,40.79064068641442,-73.94662586368284,0.5649713418835856,0.05,Normal
892a1008d2fffff,Week_2_06-27,2,40.78805539479303,-73.94438479820421,0.5649713418835856,0.05,Normal
892a1008d33ffff,Week_2_06-27,2,40.79345413374928,-73.94030749726367,0.5649713418835856,0.05,Normal
892a1008d37ffff,Week_2_06-27,4,40.79086863303869,-73.9380666566429,2.7932940646199627,0.05,Hot Spot
892a1008d3bffff,Week_2_06-27,1,40.79334015739645,-73.94458734180492,-0.5491900194846029,0.05,Normal
892a1008d43ffff,Week_2_06-27,3,40.80098229926871,-73.95559263423436,1.679132703251774,0.05,Hot Spot
892a1008d4bffff,Week_2_06-27,1,40.80086775936645,-73.95987317950902,-0.5491900194846029,0.05,Normal
892a1008d53ffff,Week_2_06-27,3,40.80368227776406,-73.95355416456833,1.679132703251774,0.05,Hot Spot
892a1008d57ffff,Week_2_06-27,2,40.801096680764886,-73.95131208247851,0.5649713418835856,0.05,Normal
892a1008d67ffff,Week_2_06-27,4,40.7905264756096,-73.9509054576593,2.7932940646199627,0.05,Hot Spot
892a1008d83ffff,Week_2_06-27,2,40.80413854869355,-73.93643094189662,0.5649713418835856,0.05,Normal
892a1008d8bffff,Week_2_06-27,1,40.8040247186045,-73.94071175708605,-0.5491900194846029,0.05,Normal
892a1008d8fffff,Week_2_06-27,3,40.80143887480697,-73.93847038880153,1.679132703251774,0.05,Hot Spot
892a1008d93ffff,Week_2_06-27,1,40.80683827325242,-73.93439126364949,-0.5491900194846029,0.05,Normal
892a1008d97ffff,Week_2_06-27,3,40.804252220352105,-73.93215012043909,1.679132703251774,0.05,Hot Spot
892a1008d9bffff,Week_2_06-27,2,40.80672451936616,-73.93867232313262,0.5649713418835856,0.05,Normal
892a1008da3ffff,Week_2_06-27,6,40.79626732118498,-73.93398840494557,5.02161678735634,0.05,Hot Spot
892a1008dabffff,Week_2_06-27,2,40.796153579345976,-73.93826849997674,0.5649713418835856,0.05,Normal
892a1008dafffff,Week_2_06-27,1,40.7935679517525,-73.936027646414,-0.5491900194846029,0.05,Normal
892a1008db3ffff,Week_2_06-27,1,40.79896674131461,-73.93194893220341,-0.5491900194846029,0.05,Normal
892a1008dbbffff,Week_2_06-27,1,40.7988530756597,-73.93622927143312,-0.5491900194846029,0.05,Normal
892a1008dc3ffff,Week_2_06-27,1,40.80649653624459,-73.9472344231698,-0.5491900194846029,0.05,Normal
892a1008dc7ffff,Week_2_06-27,2,40.80391073008591,-73.94499256595968,0.5649713418835856,0.05,Normal
892a1008dcbffff,Week_2_06-27,1,40.80638230701124,-73.95151546362827,-0.5491900194846029,0.05,Normal
892a1008dcfffff,Week_2_06-27,3,40.80379658313877,-73.9492733684697,1.679132703251774,0.05,Hot Spot
892a1008dd3ffff,Week_2_06-27,1,40.809196540060846,-73.94519524654464,-0.5491900194846029,0.05,Normal
892a1008dd7ffff,Week_2_06-27,4,40.8066106070299,-73.94295337632198,2.7932940646199627,0.05,Hot Spot
892a1008ddbffff,Week_2_06-27,1,40.80908238698872,-73.94947653137997,-0.5491900194846029,0.05,Normal
892a100a10fffff,Week_2_06-27,1,40.87074700558051,-73.91966475115501,-0.5491900194846029,0.05,Normal
892a100a127ffff,Week_2_06-27,4,40.862981822155405,-73.91293542895326,2.7932940646199627,0.05,Hot Spot
892a100a12bffff,Week_2_06-27,1,40.86545714638317,-73.91946468751105,-0.5491900194846029,0.05,Normal
892a100a13bffff,Week_2_06-27,1,40.86815856664507,-73.91742139220749,-0.5491900194846029,0.05,Normal
892a100a16fffff,Week_2_06-27,1,40.86523061813975,-73.92803747456439,-0.5491900194846029,0.05,Normal
892a100a177ffff,Week_2_06-27,1,40.868045458487785,-73.92170803364601,-0.5491900194846029,0.05,Normal
892a100a187ffff,Week_2_06-27,1,40.87637584861404,-73.90700273182013,-0.5491900194846029,0.05,Normal
892a100a18fffff,Week_2_06-27,1,40.87626312910564,-73.91129011388868,-0.5491900194846029,0.05,Normal
892a100a193ffff,Week_2_06-27,1,40.881666421925296,-73.90720143432605,-0.5491900194846029,0.05,Normal
892a100a197ffff,Week_2_06-27,1,40.87907739330279,-73.90495826324336,-0.5491900194846029,0.05,Normal
892a100a1a3ffff,Week_2_06-27,1,40.87108562363093,-73.90680407416397,-0.5491900194846029,0.05,Normal
892a100a1afffff,Week_2_06-27,1,40.868384306211524,-73.90884809116154,-0.5491900194846029,0.05,Normal
892a100a1b3ffff,Week_2_06-27,1,40.873786991282394,-73.90475982505286,-0.5491900194846029,0.05,Normal
892a100a523ffff,Week_2_06-27,1,40.884480633219674,-73.9008686294569,-0.5491900194846029,0.05,Normal
892a100a527ffff,Week_2_06-27,1,40.88189139541252,-73.89862568469479,-0.5491900194846029,0.05,Normal
892a100a52fffff,Week_2_06-27,2,40.88177898817854,-73.90291356246705,0.5649713418835856,0.05,Normal
892a100a537ffff,Week_2_06-27,3,40.884592963775624,-73.89658050678605,1.679132703251774,0.05,Hot Spot
892a100a53bffff,Week_2_06-27,1,40.887069915486286,-73.90311182589615,-0.5491900194846029,0.05,Normal
892a100a563ffff,Week_2_06-27,1,40.886844612472615,-73.91168853153297,-0.5491900194846029,0.05,Normal
892a100a56fffff,Week_2_06-27,1,40.88414268731691,-73.91373296193113,-0.5491900194846029,0.05,Normal
892a100a573ffff,Week_2_06-27,1,40.889546587810244,-73.90964386888342,-0.5491900194846029,0.05,Normal
892a100a577ffff,Week_2_06-27,1,40.88695734350866,-73.90740018169699,-0.5491900194846029,0.05,Normal
892a100a58fffff,Week_2_06-27,1,40.89517553183857,-73.89697567102367,-0.5491900194846029,0.05,Normal
892a100a5abffff,Week_2_06-27,2,40.88988407371141,-73.89677806659745,0.5649713418835856,0.05,Normal
892a100a803ffff,Week_2_06-27,2,40.836425667265026,-73.91622327239956,0.5649713418835856,0.05,Normal
892a100a80bffff,Week_2_06-27,1,40.836312594247374,-73.92050701418654,-0.5491900194846029,0.05,Normal
892a100a80fffff,Week_2_06-27,1,40.83372531031199,-73.91826525318801,-0.5491900194846029,0.05,Normal
892a100a817ffff,Week_2_06-27,2,40.83653858160731,-73.91193952456189,0.5649713418835856,0.05,Normal
892a100a81bffff,Week_2_06-27,1,40.83901307805493,-73.91846504618235,-0.5491900194846029,0.05,Normal
892a100a82bffff,Week_2_06-27,1,40.82843789134013,-73.91806550524852,-0.5491900194846029,0.05,Normal
892a100a82fffff,Week_2_06-27,1,40.825850823494086,-73.91582425935759,-0.5491900194846029,0.05,Normal
892a100a833ffff,Week_2_06-27,2,40.8312509795102,-73.91174047844234,0.5649713418835856,0.05,Normal
892a100a83bffff,Week_2_06-27,1,40.83113807097973,-73.91602374338211,-0.5491900194846029,0.05,Normal
892a100a847ffff,Week_2_06-27,1,40.836199362555334,-73.92479074987493,-0.5491900194846029,0.05,Normal
892a100a84bffff,Week_2_06-27,1,40.838673136099814,-73.93131696845367,-0.5491900194846029,0.05,Normal
892a100a853ffff,Week_2_06-27,1,40.84148729583806,-73.92499128990298,-0.5491900194846029,0.05,Normal
892a100a867ffff,Week_2_06-27,3,40.82832474779245,-73.92234851969427,1.679132703251774,0.05,Hot Spot
892a100a86bffff,Week_2_06-27,3,40.83079839358019,-73.92887350172751,1.679132703251774,0.05,Hot Spot
892a100a86fffff,Week_2_06-27,1,40.828211445630906,-73.92663152802295,-0.5491900194846029,0.05,Normal
892a100a877ffff,Week_2_06-27,1,40.83102500381394,-73.92030700227484,-0.5491900194846029,0.05,Normal
892a100a883ffff,Week_2_06-27,2,40.84193929388881,-73.90785437873004,0.5649713418835856,0.05,Normal
892a100a887ffff,Week_2_06-27,1,40.839351591756,-73.90561306922322,-0.5491900194846029,0.05,Normal
892a100a893ffff,Week_2_06-27,1,40.84463972559574,-73.90581145809912,-0.5491900194846029,0.05,Normal
892a100a89bffff,Week_2_06-27,3,40.84452704063809,-73.91009593948189,1.679132703251774,0.05,Hot Spot
892a100a8a3ffff,Week_2_06-27,1,40.83406380663561,-73.90541472509102,-0.5491900194846029,0.05,Normal
892a100a8abffff,Week_2_06-27,2,40.83395113318417,-73.90969824044971,0.5649713418835856,0.05,Normal
892a100a8b7ffff,Week_2_06-27,1,40.834176321429375,-73.90113120380312,-0.5491900194846029,0.05,Normal
892a100a8bbffff,Week_2_06-27,1,40.83665133727331,-73.90765577072143,-0.5491900194846029,0.05,Normal
892a100a8c3ffff,Week_2_06-27,2,40.844301194513214,-73.91866488424682,0.5649713418835856,0.05,Normal
892a100a8c7ffff,Week_2_06-27,1,40.841713612294214,-73.91642284642506,-0.5491900194846029,0.05,Normal
892a100a8cbffff,Week_2_06-27,3,40.8441880333479,-73.92294934753322,1.679132703251774,0.05,Hot Spot
892a100a8cfffff,Week_2_06-27,1,40.84160053342335,-73.9207070712151,-0.5491900194846029,0.05,Normal
892a100a8dbffff,Week_2_06-27,1,40.84688882128609,-73.92090717337588,-0.5491900194846029,0.05,Normal
892a100a907ffff,Week_2_06-27,1,40.81572798845576,-73.89829812289229,-0.5491900194846029,0.05,Normal
892a100a90bffff,Week_2_06-27,1,40.81820254414811,-73.90481996100522,-0.5491900194846029,0.05,Normal
892a100a913ffff,Week_2_06-27,1,40.821014561166116,-73.89849558666849,-0.5491900194846029,0.05,Normal
892a100a927ffff,Week_2_06-27,2,40.8078549278193,-73.8958614529663,0.5649713418835856,0.05,Normal
892a100a92bffff,Week_2_06-27,2,40.81032935485231,-73.90238205587572,0.5649713418835856,0.05,Normal
892a100a933ffff,Week_2_06-27,2,40.813140979878646,-73.8960586087681,0.5649713418835856,0.05,Normal
892a100a937ffff,Week_2_06-27,1,40.81055401610356,-73.89381934554034,-0.5491900194846029,0.05,Normal
892a100a93bffff,Week_2_06-27,4,40.81302864641984,-73.90034020516592,2.7932940646199627,0.05,Hot Spot
892a100a943ffff,Week_2_06-27,1,40.82067682177466,-73.91134252084045,-0.5491900194846029,0.05,Normal
892a100a953ffff,Week_2_06-27,1,40.8233766208254,-73.90930072076686,-0.5491900194846029,0.05,Normal
892a100a95bffff,Week_2_06-27,2,40.82326380029813,-73.91358326456667,0.5649713418835856,0.05,Normal
892a100a96bffff,Week_2_06-27,1,40.81269069505579,-73.91318495896492,-0.5491900194846029,0.05,Normal
892a100a973ffff,Week_2_06-27,1,40.81550299883449,-73.9068617864407,-0.5491900194846029,0.05,Normal
892a100a977ffff,Week_2_06-27,1,40.81291615446249,-73.90462179569651,-0.5491900194846029,0.05,Normal
892a100a97bffff,Week_2_06-27,2,40.81539026624764,-73.91114360932777,0.5649713418835856,0.05,Normal
